Loading clients from database...

All clients:
1. Name: Priya Kumar, Email: customer1@meghasmart.com, Flat: A1-101, Phone: 9800000001, Status: Active
782. Name: Arjun Nair, Email: customer782@meghasmart.com, Flat: A16-702, Phone: 9800000782, Status: Active
783. Name: Sneha Nair, Email: customer783@meghasmart.com, Flat: A16-703, Phone: 9800000783, Status: Active
784. Name: Vikram Nair, Email: customer784@meghasmart.com, Flat: A16-704, Phone: 9800000784, Status: Active
785. Name: Anjali Nair, Email: customer785@meghasmart.com, Flat: A16-705, Phone: 9800000785, Status: Active
786. Name: Rohan Nair, Email: customer786@meghasmart.com, Flat: A16-801, Phone: 9800000786, Status: Active
787. Name: Divya Nair, Email: customer787@meghasmart.com, Flat: A16-802, Phone: 9800000787, Status: Active
788. Name: Arun Nair, Email: customer788@meghasmart.com, Flat: A16-803, Phone: 9800000788, Status: Active
789. Name: Pooja Nair, Email: customer789@meghasmart.com, Flat: A16-804, Phone: 9800000789, Status: Active
790. Name: Rajesh Desai, Email: customer790@meghasmart.com, Flat: A16-805, Phone: 9800000790, Status: Active
791. Name: Priya Desai, Email: customer791@meghasmart.com, Flat: A16-901, Phone: 9800000791, Status: Active
792. Name: Arjun Desai, Email: customer792@meghasmart.com, Flat: A16-902, Phone: 9800000792, Status: Inactive
793. Name: Sneha Desai, Email: customer793@meghasmart.com, Flat: A16-903, Phone: 9800000793, Status: Active
794. Name: Vikram Desai, Email: customer794@meghasmart.com, Flat: A16-904, Phone: 9800000794, Status: Active
795. Name: Anjali Desai, Email: customer795@meghasmart.com, Flat: A16-905, Phone: 9800000795, Status: Active
796. Name: Rohan Desai, Email: customer796@meghasmart.com, Flat: A16-1001, Phone: 9800000796, Status: Active
797. Name: Divya Desai, Email: customer797@meghasmart.com, Flat: A16-1002, Phone: 9800000797, Status: Active
798. Name: Arun Desai, Email: customer798@meghasmart.com, Flat: A16-1003, Phone: 9800000798, Status: Inactive
799. Name: Pooja Desai, Email: customer799@meghasmart.com, Flat: A16-1004, Phone: 9800000799, Status: Active
800. Name: Rajesh Kumar, Email: customer800@meghasmart.com, Flat: A16-1005, Phone: 9800000800, Status: Active
801. Name: Priya Kumar, Email: customer801@meghasmart.com, Flat: A17-101, Phone: 9800000801, Status: Active
802. Name: Arjun Kumar, Email: customer802@meghasmart.com, Flat: A17-102, Phone: 9800000802, Status: Active
803. Name: Sneha Kumar, Email: customer803@meghasmart.com, Flat: A17-103, Phone: 9800000803, Status: Active
804. Name: Vikram Kumar, Email: customer804@meghasmart.com, Flat: A17-104, Phone: 9800000804, Status: Active
805. Name: Anjali Kumar, Email: customer805@meghasmart.com, Flat: A17-105, Phone: 9800000805, Status: Active
806. Name: Rohan Kumar, Email: customer806@meghasmart.com, Flat: A17-201, Phone: 9800000806, Status: Active
807. Name: Divya Kumar, Email: customer807@meghasmart.com, Flat: A17-202, Phone: 9800000807, Status: Active
808. Name: Arun Kumar, Email: customer808@meghasmart.com, Flat: A17-203, Phone: 9800000808, Status: Active
809. Name: Pooja Kumar, Email: customer809@meghasmart.com, Flat: A17-204, Phone: 9800000809, Status: Active
810. Name: Rajesh Singh, Email: customer810@meghasmart.com, Flat: A17-205, Phone: 9800000810, Status: Active
811. Name: Priya Singh, Email: customer811@meghasmart.com, Flat: A17-301, Phone: 9800000811, Status: Active
812. Name: Arjun Singh, Email: customer812@meghasmart.com, Flat: A17-302, Phone: 9800000812, Status: Active
813. Name: Sneha Singh, Email: customer813@meghasmart.com, Flat: A17-303, Phone: 9800000813, Status: Active
814. Name: Vikram Singh, Email: customer814@meghasmart.com, Flat: A17-304, Phone: 9800000814, Status: Active
815. Name: Anjali Singh, Email: customer815@meghasmart.com, Flat: A17-305, Phone: 9800000815, Status: Active
816. Name: Rohan Singh, Email: customer816@meghasmart.com, Flat: A17-401, Phone: 9800000816, Status: Inactive
817. Name: Divya Singh, Email: customer817@meghasmart.com, Flat: A17-402, Phone: 9800000817, Status: Active
818. Name: Arun Singh, Email: customer818@meghasmart.com, Flat: A17-403, Phone: 9800000818, Status: Active
819. Name: Pooja Singh, Email: customer819@meghasmart.com, Flat: A17-404, Phone: 9800000819, Status: Active
820. Name: Rajesh Patel, Email: customer820@meghasmart.com, Flat: A17-405, Phone: 9800000820, Status: Active
821. Name: Priya Patel, Email: customer821@meghasmart.com, Flat: A17-501, Phone: 9800000821, Status: Active
822. Name: Arjun Patel, Email: customer822@meghasmart.com, Flat: A17-502, Phone: 9800000822, Status: Active
823. Name: Sneha Patel, Email: customer823@meghasmart.com, Flat: A17-503, Phone: 9800000823, Status: Active
824. Name: Vikram Patel, Email: customer824@meghasmart.com, Flat: A17-504, Phone: 9800000824, Status: Active
825. Name: Anjali Patel, Email: customer825@meghasmart.com, Flat: A17-505, Phone: 9800000825, Status: Active
826. Name: Rohan Patel, Email: customer826@meghasmart.com, Flat: A17-601, Phone: 9800000826, Status: Active
827. Name: Divya Patel, Email: customer827@meghasmart.com, Flat: A17-602, Phone: 9800000827, Status: Active
828. Name: Arun Patel, Email: customer828@meghasmart.com, Flat: A17-603, Phone: 9800000828, Status: Active
829. Name: Pooja Patel, Email: customer829@meghasmart.com, Flat: A17-604, Phone: 9800000829, Status: Active
830. Name: Rajesh Sharma, Email: customer830@meghasmart.com, Flat: A17-605, Phone: 9800000830, Status: Active
831. Name: Priya Sharma, Email: customer831@meghasmart.com, Flat: A17-701, Phone: 9800000831, Status: Active
832. Name: Arjun Sharma, Email: customer832@meghasmart.com, Flat: A17-702, Phone: 9800000832, Status: Active
833. Name: Sneha Sharma, Email: customer833@meghasmart.com, Flat: A17-703, Phone: 9800000833, Status: Active
834. Name: Vikram Sharma, Email: customer834@meghasmart.com, Flat: A17-704, Phone: 9800000834, Status: Active
835. Name: Anjali Sharma, Email: customer835@meghasmart.com, Flat: A17-705, Phone: 9800000835, Status: Active
836. Name: Rohan Sharma, Email: customer836@meghasmart.com, Flat: A17-801, Phone: 9800000836, Status: Active
837. Name: Divya Sharma, Email: customer837@meghasmart.com, Flat: A17-802, Phone: 9800000837, Status: Active
838. Name: Arun Sharma, Email: customer838@meghasmart.com, Flat: A17-803, Phone: 9800000838, Status: Active
839. Name: Pooja Sharma, Email: customer839@meghasmart.com, Flat: A17-804, Phone: 9800000839, Status: Active
840. Name: Rajesh Gupta, Email: customer840@meghasmart.com, Flat: A17-805, Phone: 9800000840, Status: Active
841. Name: Priya Gupta, Email: customer841@meghasmart.com, Flat: A17-901, Phone: 9800000841, Status: Active
842. Name: Arjun Gupta, Email: customer842@meghasmart.com, Flat: A17-902, Phone: 9800000842, Status: Active
843. Name: Sneha Gupta, Email: customer843@meghasmart.com, Flat: A17-903, Phone: 9800000843, Status: Active
844. Name: Vikram Gupta, Email: customer844@meghasmart.com, Flat: A17-904, Phone: 9800000844, Status: Active
845. Name: Anjali Gupta, Email: customer845@meghasmart.com, Flat: A17-905, Phone: 9800000845, Status: Active
846. Name: Rohan Gupta, Email: customer846@meghasmart.com, Flat: A17-1001, Phone: 9800000846, Status: Active
847. Name: Divya Gupta, Email: customer847@meghasmart.com, Flat: A17-1002, Phone: 9800000847, Status: Active
848. Name: Arun Gupta, Email: customer848@meghasmart.com, Flat: A17-1003, Phone: 9800000848, Status: Active
849. Name: Pooja Gupta, Email: customer849@meghasmart.com, Flat: A17-1004, Phone: 9800000849, Status: Active
850. Name: Rajesh Khan, Email: customer850@meghasmart.com, Flat: A17-1005, Phone: 9800000850, Status: Active
851. Name: Priya Khan, Email: customer851@meghasmart.com, Flat: A18-101, Phone: 9800000851, Status: Active
852. Name: Arjun Khan, Email: customer852@meghasmart.com, Flat: A18-102, Phone: 9800000852, Status: Active
853. Name: Sneha Khan, Email: customer853@meghasmart.com, Flat: A18-103, Phone: 9800000853, Status: Active
854. Name: Vikram Khan, Email: customer854@meghasmart.com, Flat: A18-104, Phone: 9800000854, Status: Active
855. Name: Anjali Khan, Email: customer855@meghasmart.com, Flat: A18-105, Phone: 9800000855, Status: Active
856. Name: Rohan Khan, Email: customer856@meghasmart.com, Flat: A18-201, Phone: 9800000856, Status: Active
857. Name: Divya Khan, Email: customer857@meghasmart.com, Flat: A18-202, Phone: 9800000857, Status: Active
858. Name: Arun Khan, Email: customer858@meghasmart.com, Flat: A18-203, Phone: 9800000858, Status: Active
859. Name: Pooja Khan, Email: customer859@meghasmart.com, Flat: A18-204, Phone: 9800000859, Status: Active
860. Name: Rajesh Jain, Email: customer860@meghasmart.com, Flat: A18-205, Phone: 9800000860, Status: Active
861. Name: Priya Jain, Email: customer861@meghasmart.com, Flat: A18-301, Phone: 9800000861, Status: Active
862. Name: Arjun Jain, Email: customer862@meghasmart.com, Flat: A18-302, Phone: 9800000862, Status: Active
863. Name: Sneha Jain, Email: customer863@meghasmart.com, Flat: A18-303, Phone: 9800000863, Status: Active
864. Name: Vikram Jain, Email: customer864@meghasmart.com, Flat: A18-304, Phone: 9800000864, Status: Active
865. Name: Anjali Jain, Email: customer865@meghasmart.com, Flat: A18-305, Phone: 9800000865, Status: Inactive
866. Name: Rohan Jain, Email: customer866@meghasmart.com, Flat: A18-401, Phone: 9800000866, Status: Active
867. Name: Divya Jain, Email: customer867@meghasmart.com, Flat: A18-402, Phone: 9800000867, Status: Active
868. Name: Arun Jain, Email: customer868@meghasmart.com, Flat: A18-403, Phone: 9800000868, Status: Active
869. Name: Pooja Jain, Email: customer869@meghasmart.com, Flat: A18-404, Phone: 9800000869, Status: Active
870. Name: Rajesh Verma, Email: customer870@meghasmart.com, Flat: A18-405, Phone: 9800000870, Status: Active
871. Name: Priya Verma, Email: customer871@meghasmart.com, Flat: A18-501, Phone: 9800000871, Status: Active
872. Name: Arjun Verma, Email: customer872@meghasmart.com, Flat: A18-502, Phone: 9800000872, Status: Active
873. Name: Sneha Verma, Email: customer873@meghasmart.com, Flat: A18-503, Phone: 9800000873, Status: Active
874. Name: Vikram Verma, Email: customer874@meghasmart.com, Flat: A18-504, Phone: 9800000874, Status: Active
875. Name: Anjali Verma, Email: customer875@meghasmart.com, Flat: A18-505, Phone: 9800000875, Status: Active
876. Name: Rohan Verma, Email: customer876@meghasmart.com, Flat: A18-601, Phone: 9800000876, Status: Active
877. Name: Divya Verma, Email: customer877@meghasmart.com, Flat: A18-602, Phone: 9800000877, Status: Active
878. Name: Arun Verma, Email: customer878@meghasmart.com, Flat: A18-603, Phone: 9800000878, Status: Active
879. Name: Pooja Verma, Email: customer879@meghasmart.com, Flat: A18-604, Phone: 9800000879, Status: Active
880. Name: Rajesh Nair, Email: customer880@meghasmart.com, Flat: A18-605, Phone: 9800000880, Status: Active
881. Name: Priya Nair, Email: customer881@meghasmart.com, Flat: A18-701, Phone: 9800000881, Status: Active
882. Name: Arjun Nair, Email: customer882@meghasmart.com, Flat: A18-702, Phone: 9800000882, Status: Active
883. Name: Sneha Nair, Email: customer883@meghasmart.com, Flat: A18-703, Phone: 9800000883, Status: Active
884. Name: Vikram Nair, Email: customer884@meghasmart.com, Flat: A18-704, Phone: 9800000884, Status: Active
885. Name: Anjali Nair, Email: customer885@meghasmart.com, Flat: A18-705, Phone: 9800000885, Status: Active
886. Name: Rohan Nair, Email: customer886@meghasmart.com, Flat: A18-801, Phone: 9800000886, Status: Active
887. Name: Divya Nair, Email: customer887@meghasmart.com, Flat: A18-802, Phone: 9800000887, Status: Active
888. Name: Arun Nair, Email: customer888@meghasmart.com, Flat: A18-803, Phone: 9800000888, Status: Active
889. Name: Pooja Nair, Email: customer889@meghasmart.com, Flat: A18-804, Phone: 9800000889, Status: Active
890. Name: Rajesh Desai, Email: customer890@meghasmart.com, Flat: A18-805, Phone: 9800000890, Status: Active
891. Name: Priya Desai, Email: customer891@meghasmart.com, Flat: A18-901, Phone: 9800000891, Status: Active
892. Name: Arjun Desai, Email: customer892@meghasmart.com, Flat: A18-902, Phone: 9800000892, Status: Active
893. Name: Sneha Desai, Email: customer893@meghasmart.com, Flat: A18-903, Phone: 9800000893, Status: Active
894. Name: Vikram Desai, Email: customer894@meghasmart.com, Flat: A18-904, Phone: 9800000894, Status: Active
895. Name: Anjali Desai, Email: customer895@meghasmart.com, Flat: A18-905, Phone: 9800000895, Status: Active
896. Name: Rohan Desai, Email: customer896@meghasmart.com, Flat: A18-1001, Phone: 9800000896, Status: Active
897. Name: Divya Desai, Email: customer897@meghasmart.com, Flat: A18-1002, Phone: 9800000897, Status: Active
898. Name: Arun Desai, Email: customer898@meghasmart.com, Flat: A18-1003, Phone: 9800000898, Status: Active
899. Name: Pooja Desai, Email: customer899@meghasmart.com, Flat: A18-1004, Phone: 9800000899, Status: Active
900. Name: Rajesh Kumar, Email: customer900@meghasmart.com, Flat: A18-1005, Phone: 9800000900, Status: Active
901. Name: Priya Kumar, Email: customer901@meghasmart.com, Flat: A19-101, Phone: 9800000901, Status: Active
902. Name: Arjun Kumar, Email: customer902@meghasmart.com, Flat: A19-102, Phone: 9800000902, Status: Inactive
903. Name: Sneha Kumar, Email: customer903@meghasmart.com, Flat: A19-103, Phone: 9800000903, Status: Active
904. Name: Vikram Kumar, Email: customer904@meghasmart.com, Flat: A19-104, Phone: 9800000904, Status: Active
905. Name: Anjali Kumar, Email: customer905@meghasmart.com, Flat: A19-105, Phone: 9800000905, Status: Active
906. Name: Rohan Kumar, Email: customer906@meghasmart.com, Flat: A19-201, Phone: 9800000906, Status: Active
907. Name: Divya Kumar, Email: customer907@meghasmart.com, Flat: A19-202, Phone: 9800000907, Status: Active
908. Name: Arun Kumar, Email: customer908@meghasmart.com, Flat: A19-203, Phone: 9800000908, Status: Active
909. Name: Pooja Kumar, Email: customer909@meghasmart.com, Flat: A19-204, Phone: 9800000909, Status: Active
910. Name: Rajesh Singh, Email: customer910@meghasmart.com, Flat: A19-205, Phone: 9800000910, Status: Active
911. Name: Priya Singh, Email: customer911@meghasmart.com, Flat: A19-301, Phone: 9800000911, Status: Active
912. Name: Arjun Singh, Email: customer912@meghasmart.com, Flat: A19-302, Phone: 9800000912, Status: Active
913. Name: Sneha Singh, Email: customer913@meghasmart.com, Flat: A19-303, Phone: 9800000913, Status: Active
914. Name: Vikram Singh, Email: customer914@meghasmart.com, Flat: A19-304, Phone: 9800000914, Status: Active
915. Name: Anjali Singh, Email: customer915@meghasmart.com, Flat: A19-305, Phone: 9800000915, Status: Active
916. Name: Rohan Singh, Email: customer916@meghasmart.com, Flat: A19-401, Phone: 9800000916, Status: Active
917. Name: Divya Singh, Email: customer917@meghasmart.com, Flat: A19-402, Phone: 9800000917, Status: Active
918. Name: Arun Singh, Email: customer918@meghasmart.com, Flat: A19-403, Phone: 9800000918, Status: Active
919. Name: Pooja Singh, Email: customer919@meghasmart.com, Flat: A19-404, Phone: 9800000919, Status: Active
920. Name: Rajesh Patel, Email: customer920@meghasmart.com, Flat: A19-405, Phone: 9800000920, Status: Active
921. Name: Priya Patel, Email: customer921@meghasmart.com, Flat: A19-501, Phone: 9800000921, Status: Active
922. Name: Arjun Patel, Email: customer922@meghasmart.com, Flat: A19-502, Phone: 9800000922, Status: Active
923. Name: Sneha Patel, Email: customer923@meghasmart.com, Flat: A19-503, Phone: 9800000923, Status: Active
924. Name: Vikram Patel, Email: customer924@meghasmart.com, Flat: A19-504, Phone: 9800000924, Status: Active
925. Name: Anjali Patel, Email: customer925@meghasmart.com, Flat: A19-505, Phone: 9800000925, Status: Active
926. Name: Rohan Patel, Email: customer926@meghasmart.com, Flat: A19-601, Phone: 9800000926, Status: Active
927. Name: Divya Patel, Email: customer927@meghasmart.com, Flat: A19-602, Phone: 9800000927, Status: Active
928. Name: Arun Patel, Email: customer928@meghasmart.com, Flat: A19-603, Phone: 9800000928, Status: Active
929. Name: Pooja Patel, Email: customer929@meghasmart.com, Flat: A19-604, Phone: 9800000929, Status: Inactive
930. Name: Rajesh Sharma, Email: customer930@meghasmart.com, Flat: A19-605, Phone: 9800000930, Status: Active
931. Name: Priya Sharma, Email: customer931@meghasmart.com, Flat: A19-701, Phone: 9800000931, Status: Active
932. Name: Arjun Sharma, Email: customer932@meghasmart.com, Flat: A19-702, Phone: 9800000932, Status: Inactive
933. Name: Sneha Sharma, Email: customer933@meghasmart.com, Flat: A19-703, Phone: 9800000933, Status: Active
934. Name: Vikram Sharma, Email: customer934@meghasmart.com, Flat: A19-704, Phone: 9800000934, Status: Active
935. Name: Anjali Sharma, Email: customer935@meghasmart.com, Flat: A19-705, Phone: 9800000935, Status: Active
936. Name: Rohan Sharma, Email: customer936@meghasmart.com, Flat: A19-801, Phone: 9800000936, Status: Active
937. Name: Divya Sharma, Email: customer937@meghasmart.com, Flat: A19-802, Phone: 9800000937, Status: Active
938. Name: Arun Sharma, Email: customer938@meghasmart.com, Flat: A19-803, Phone: 9800000938, Status: Active
939. Name: Pooja Sharma, Email: customer939@meghasmart.com, Flat: A19-804, Phone: 9800000939, Status: Active
940. Name: Rajesh Gupta, Email: customer940@meghasmart.com, Flat: A19-805, Phone: 9800000940, Status: Active
941. Name: Priya Gupta, Email: customer941@meghasmart.com, Flat: A19-901, Phone: 9800000941, Status: Active
942. Name: Arjun Gupta, Email: customer942@meghasmart.com, Flat: A19-902, Phone: 9800000942, Status: Active
943. Name: Sneha Gupta, Email: customer943@meghasmart.com, Flat: A19-903, Phone: 9800000943, Status: Active
944. Name: Vikram Gupta, Email: customer944@meghasmart.com, Flat: A19-904, Phone: 9800000944, Status: Active
945. Name: Anjali Gupta, Email: customer945@meghasmart.com, Flat: A19-905, Phone: 9800000945, Status: Inactive
946. Name: Rohan Gupta, Email: customer946@meghasmart.com, Flat: A19-1001, Phone: 9800000946, Status: Active
947. Name: Divya Gupta, Email: customer947@meghasmart.com, Flat: A19-1002, Phone: 9800000947, Status: Active
948. Name: Arun Gupta, Email: customer948@meghasmart.com, Flat: A19-1003, Phone: 9800000948, Status: Active
949. Name: Pooja Gupta, Email: customer949@meghasmart.com, Flat: A19-1004, Phone: 9800000949, Status: Active
950. Name: Rajesh Khan, Email: customer950@meghasmart.com, Flat: A19-1005, Phone: 9800000950, Status: Active
951. Name: Priya Khan, Email: customer951@meghasmart.com, Flat: A20-101, Phone: 9800000951, Status: Active
952. Name: Arjun Khan, Email: customer952@meghasmart.com, Flat: A20-102, Phone: 9800000952, Status: Active
953. Name: Sneha Khan, Email: customer953@meghasmart.com, Flat: A20-103, Phone: 9800000953, Status: Active
954. Name: Vikram Khan, Email: customer954@meghasmart.com, Flat: A20-104, Phone: 9800000954, Status: Active
955. Name: Anjali Khan, Email: customer955@meghasmart.com, Flat: A20-105, Phone: 9800000955, Status: Active
956. Name: Rohan Khan, Email: customer956@meghasmart.com, Flat: A20-201, Phone: 9800000956, Status: Active
957. Name: Divya Khan, Email: customer957@meghasmart.com, Flat: A20-202, Phone: 9800000957, Status: Active
958. Name: Arun Khan, Email: customer958@meghasmart.com, Flat: A20-203, Phone: 9800000958, Status: Inactive
959. Name: Pooja Khan, Email: customer959@meghasmart.com, Flat: A20-204, Phone: 9800000959, Status: Active
960. Name: Rajesh Jain, Email: customer960@meghasmart.com, Flat: A20-205, Phone: 9800000960, Status: Active
961. Name: Priya Jain, Email: customer961@meghasmart.com, Flat: A20-301, Phone: 9800000961, Status: Active
962. Name: Arjun Jain, Email: customer962@meghasmart.com, Flat: A20-302, Phone: 9800000962, Status: Active
963. Name: Sneha Jain, Email: customer963@meghasmart.com, Flat: A20-303, Phone: 9800000963, Status: Inactive
964. Name: Vikram Jain, Email: customer964@meghasmart.com, Flat: A20-304, Phone: 9800000964, Status: Active
965. Name: Anjali Jain, Email: customer965@meghasmart.com, Flat: A20-305, Phone: 9800000965, Status: Active
966. Name: Rohan Jain, Email: customer966@meghasmart.com, Flat: A20-401, Phone: 9800000966, Status: Active
967. Name: Divya Jain, Email: customer967@meghasmart.com, Flat: A20-402, Phone: 9800000967, Status: Active
968. Name: Arun Jain, Email: customer968@meghasmart.com, Flat: A20-403, Phone: 9800000968, Status: Active
969. Name: Pooja Jain, Email: customer969@meghasmart.com, Flat: A20-404, Phone: 9800000969, Status: Active
970. Name: Rajesh Verma, Email: customer970@meghasmart.com, Flat: A20-405, Phone: 9800000970, Status: Active
971. Name: Priya Verma, Email: customer971@meghasmart.com, Flat: A20-501, Phone: 9800000971, Status: Inactive
972. Name: Arjun Verma, Email: customer972@meghasmart.com, Flat: A20-502, Phone: 9800000972, Status: Active
973. Name: Sneha Verma, Email: customer973@meghasmart.com, Flat: A20-503, Phone: 9800000973, Status: Active
974. Name: Vikram Verma, Email: customer974@meghasmart.com, Flat: A20-504, Phone: 9800000974, Status: Active
975. Name: Anjali Verma, Email: customer975@meghasmart.com, Flat: A20-505, Phone: 9800000975, Status: Active
976. Name: Rohan Verma, Email: customer976@meghasmart.com, Flat: A20-601, Phone: 9800000976, Status: Active
977. Name: Divya Verma, Email: customer977@meghasmart.com, Flat: A20-602, Phone: 9800000977, Status: Active
978. Name: Arun Verma, Email: customer978@meghasmart.com, Flat: A20-603, Phone: 9800000978, Status: Active
979. Name: Pooja Verma, Email: customer979@meghasmart.com, Flat: A20-604, Phone: 9800000979, Status: Active
980. Name: Rajesh Nair, Email: customer980@meghasmart.com, Flat: A20-605, Phone: 9800000980, Status: Active
981. Name: Priya Nair, Email: customer981@meghasmart.com, Flat: A20-701, Phone: 9800000981, Status: Active
982. Name: Arjun Nair, Email: customer982@meghasmart.com, Flat: A20-702, Phone: 9800000982, Status: Active
983. Name: Sneha Nair, Email: customer983@meghasmart.com, Flat: A20-703, Phone: 9800000983, Status: Active
984. Name: Vikram Nair, Email: customer984@meghasmart.com, Flat: A20-704, Phone: 9800000984, Status: Active
985. Name: Anjali Nair, Email: customer985@meghasmart.com, Flat: A20-705, Phone: 9800000985, Status: Active
986. Name: Rohan Nair, Email: customer986@meghasmart.com, Flat: A20-801, Phone: 9800000986, Status: Active
987. Name: Divya Nair, Email: customer987@meghasmart.com, Flat: A20-802, Phone: 9800000987, Status: Active
988. Name: Arun Nair, Email: customer988@meghasmart.com, Flat: A20-803, Phone: 9800000988, Status: Active
989. Name: Pooja Nair, Email: customer989@meghasmart.com, Flat: A20-804, Phone: 9800000989, Status: Active
990. Name: Rajesh Desai, Email: customer990@meghasmart.com, Flat: A20-805, Phone: 9800000990, Status: Active
991. Name: Priya Desai, Email: customer991@meghasmart.com, Flat: A20-901, Phone: 9800000991, Status: Active
992. Name: Arjun Desai, Email: customer992@meghasmart.com, Flat: A20-902, Phone: 9800000992, Status: Active
993. Name: Sneha Desai, Email: customer993@meghasmart.com, Flat: A20-903, Phone: 9800000993, Status: Active
994. Name: Vikram Desai, Email: customer994@meghasmart.com, Flat: A20-904, Phone: 9800000994, Status: Active
995. Name: Anjali Desai, Email: customer995@meghasmart.com, Flat: A20-905, Phone: 9800000995, Status: Inactive
996. Name: Rohan Desai, Email: customer996@meghasmart.com, Flat: A20-1001, Phone: 9800000996, Status: Active
997. Name: Divya Desai, Email: customer997@meghasmart.com, Flat: A20-1002, Phone: 9800000997, Status: Active
998. Name: Arun Desai, Email: customer998@meghasmart.com, Flat: A20-1003, Phone: 9800000998, Status: Active
999. Name: Pooja Desai, Email: customer999@meghasmart.com, Flat: A20-1004, Phone: 9800000999, Status: Active
1000. Name: Rajesh Kumar, Email: customer1000@meghasmart.com, Flat: A20-1005, Phone: 9800001000, Status: Active
1001. Name: Divya Kumar, Email: divya7-new@meghasmart.com, Flat: A1-202, Phone: 9800000007, Status: Active

Total clients in database: 1001
